BHARATH COLLEGE OF ENGINEERING AND TECHNOLOGY FOR WOMEN,"BUGGALATIPALLI,C.K.DINNA MANDAL,RAYACHOTY ROAD,KADAPA,ANDHRA PRADESH,INDIA",YSR DISTRICT,Private-Self Financing
"SRI SAI INSTITUTE OF TECHNOLOGY
AND SCIENCE","2/714-18, GOLLAPALLI (V) RAYACHOTI-
516 270",YSR DISTRICT,"Private-Self
Financing"
"SRI VENKATESA PERUMAL COLLEGE OF
ENGINEERING & TECHNOLOGY","CHINNARAJA KUPPAM, KN ROAD,
PUTTUR ? 517 583, CHITTOOR (DT), A.P.",CHITTOOR,"Private-Self
Financing"
GOVT.POLYTECHNIC,"TADIPATRI ROAD, NARPALA ANANTAPUR
(DIST)-515425",ANANTAPUR,Government
"GOVERNMENT POLYTECHNIC-
SEETHAMPETA","PALAKONDA DIVISION, SEETHAMPET(M)",SRIKAKULAM,Government
"SRINIVASA INSTITUTE OF TECHNOLOGY
& SCIENCE","CHENNAI- HYDERABAD BYPASS ROAD ,
UKKAYAPALLI (V) KADAPA",YSR DISTRICT,"Private-Self
Financing"
GOVT.POLYTECHNIC,"OBULAVARIPALLI,",YSR DISTRICT,Government
"WELLFARE INSTITUTE OF SCIENCE, TECHNOLOGY AND MANAGEMENT","PINAGADI (V), PENDURTHY(M),
VISAKHAPATNAM-531173. ANDHRA PRADESH.",VISHAKHAPATNAM,Private-Self Financing
"DR SAMUEL GEORGE INSTITUTE OF
ENGINEERING & TECHNOLOGY","POST BOX NO:9 MARKAPUR(PO & MD)
PRAKASAM(DT)",PRAKASAM,"Private-Self
Financing"
"MJR INSTITUTE OF BUSINESS
MANAGEMENT","DIGUVAPOKULAVARIPALLI PULICHERLA
CHITTOOR",CHITTOOR,"Private-Self
Financing"
"VASIREDDY VENKATADRI INSTITUTE OF
TECHNOLOGY","NAMBUR(V), PEDAKAKANI(M), GUNTUR-
522508",GUNTUR,"Private-Self
Financing"
"GOVERNMENT POLYTECHNIC,
GUMMALAXMIPURAM","TAKARAKHANCI (VILLAGE), KURUPAM
(MANDAL), GUMMALAXMIPURAM",VIZIANAGARAM,Government
"GOVERNMENT POLYTECHNIC, DRAKSHARAMAM","DRAKSHARAMAM (V),
RAMACHANDRAPURAM (M), EAST GODAVARI DISTRICT, A.P.",EAST GODAVARI,Government
ST. ANN'S COLLEGE OF ENGINEERING & TECHNOLOGY,"NAYUNIPALLI VILLAGE
CHALLAREDDYPALEM VETAPALEM MANDAL PRAKASAM DISTRICT",PRAKASAM,Private-Self Financing
"GOVERNMENT POLYTECHNIC
CHIPURUPALLE","CHIPURUPALLE, VIZIANAGARAM
DISTRICT, PIN:535128",VIZIANAGARAM,Government
SAGI RAMAKRISHNAM RAJU ENGINEERING COLLEGE,"S.R.K.R.ENGINEERING COLLEGE, CHINNAAMIRAM, BHIMAVARAM, WEST GODAVARI DISTRICT, ANDHRA PRADESH",WEST GODAVARI,Private-Self Financing
ABR COLLEGE OF ENGINEERING AND TECHNOLOGY,"CHINA IRLAPADU, KANDUKUR
ROAD,KANIGIRI, PRAKASAM DT, PIN 523230.",PRAKASAM,Private-Self Financing
"GOVERNMENT POLYTECHNIC-
RAMPACHODAVARAM",CHINA GARLAPADU(V),EAST GODAVARI,Government
"ANDHRA UNIVERSITY COLLEGE OF
ENGINEERING FOR WOMEN","SIVAJIPALEM, NEAR SIVAJI PARK,
VISAKHAPATNAM",VISHAKHAPATNAM,"State Government
University"
ADIKAVI NANNAYA UNIVERSITY,"RAJARAJA NARENDRA NAGAR,
VELUGUBANDA,RAJANAGARAM,RAJAMA HENDHRAVARAM",EAST GODAVARI,State Government University
"SRI SATHYA SAI INSTITUTE OF HIGHER
LEARNING","VIDYAGIRI, ADMINISTRATIVE OFFICE",ANANTAPUR,"Deemed to be
University(Pvt)"
MAULANA AZAD NATIONAL URDU UNIVERSITY POLYTECHNIC KADAPA,"MAULANA AZAD NATIONAL URDU
UNIVERSITY POLYTECHNIC KADAPA, MAMILLA PALLI POST Y.M PALLI, OPPOSITE YSR SPORTS SCHOOL NEAR
NEW RIMS RING ROAD KADAPA",YSR DISTRICT,Central University
ADIKAVI NANNAYA UNIVERSITY,"D.NO.3-305/2 RAJAH RAJAH NARENDRA
NAGAR",EAST GODAVARI,"State Government
University"
"SCHOOL OF MANAGEMENT STUDIES
JNTUK KAKINADA","PITHAPURAM ROAD, KAKINADA - 533003",EAST GODAVARI,Government
V.R. INSTITUTE OF POST-GRADUATE STUDIES,"A.C. SUBBA REDDY BUILDINGS
POGATHOTA NELLORE - 524001 ANDHRA PRADESH INDIA",NELLORE,Private-Self Financing
"GEETHANJALI INSTITUTE OF PG
STUDIES","N.C.FACTORY(BO), MUTTUKUR ROAD,
NEAR VADDIPALEM, NELLORE.",NELLORE,"Private-Self
Financing"
VRS & YRN COLLEGE OF TECHNOLOGY,VADAREVU ROAD CHIRALA - 523 157,PRAKASAM,"Private-Self
Financing"
"AMRITA VISHWA VIDYAPEETHAM
AMARAVATI CAMPUS",KURAGALLU-NOWLURU VILLAGE,GUNTUR,"Deemed to be
University(Pvt)"
ASK COLLEGE OF TECHNOLOGY AND MANAGEMENT,"KOTHURU VILLAGE ANAKAPALLE
MANDAL ANAKAPALLE VISAKHA DIST. ANDHRA PRADESH 531001",VISHAKHAPATNAM,Private-Self Financing
"GOVERNMENT POLYTECHNIC
CHODAVARAM","VENKANNAPALEM, CHODAVARAM-
531023",VISAKHAPATNAM,Government
KRISHNA UNIVERSITY,RUDRAVARAM,KRISHNA,"State Government
University"
KALYANI MCA COLLEGE,"ONGOLE ROAD, ETHAMUKKALA
VILLAGE, KOTHAPATNAM MANDAL, PRAKASAM DIST",PRAKASAM,Private-Self Financing
SRI SAI RAM INSTITUTE OF PG STUDIES,"SRI SAI RAM INSTITUTE OF PG STUDIES
TAPA TOPU, NORTH RAJU PALEM VILLAGE KODAVALUR MANDAL NELLORE DISTRICT ANDHRA PRADESH",NELLORE,Private-Self Financing
"UNIVERSITY COLLEGE OF ENGINEERING
NARASARAOPET","KAKANI VILLAGE, NARASARAOPET",GUNTUR,Government
ALWAR POLYTECHNIC,"HIMACHAL NAGAR ,MULAGADA VILLAGE
,GAJUWAKA ,VISAKHAPATNAM",VISHAKHAPATNAM,Private-Self Financing
GOVERNMENT MODEL RESIDENTIAL POLYTECHNIC,"GMR POLYTECHNIC, YETAPAKA, ALLURI
SITARAMARAJU DISTRICT, ANDHRA PRADESH 533352",EAST GODAVARI,Government
"KRISHNAVENI EXHIBITION SOCIETY'S
POLYTECHNIC","P.W.D.GROUNDS, VIJAYAWADA 520002",KRISHNA,"Private-Self
Financing"
GOVERNMENT POLYTECHNIC,"AUTONAGAR,GANNEVARIPALLE (V), TADIPATRI (M)-515411 ANANTAPURAMU DISTRICT ANDHRA PRADESH",ANANTAPUR,Government
"GOVERNMENT POLYTECHNIC, PITHAPURAM","PRINCIPALGOVERNMENT
POLYTECHNIC,PITHAPURAM,EAST GODAVARI DISTRICT,ANDHRA PRADESH,PIN:533450",EAST GODAVARI,Government
ADARSH COLLEGE OF ENGINEERING,"NH-214 CHEBROLU GOLLAPROLU
MANDAL EAST GODAVARI DISTRICT ANDHRA PRADESH",EAST GODAVARI,Private-Self Financing
"KONERU LAKSHMAIAH EDUCATION
FOUNDATION","GREEN FIELDS, VADDESWARAM.",GUNTUR,"Deemed to be
University(Pvt)"
ADITYA COLLEGE OF ENGINEERING,"ADITYA NAGAR, ADB ROAD,
SURAMPALEM, VIA PEDDAPURAM.",EAST GODAVARI,"Private-Self
Financing"
VAAGDEVI INSTITUTE OF TECHNOLOGY & SCIENCE,"PEDDASETTIPALLY(VILLAGE)
PRODDATUR(MANDAL) CUDDAPAH(DT) ANDHRA PRADESH- 516 360",YSR DISTRICT,Private-Self Financing
T V R POLYTECHNIC,"MAIN ROAD, SONDIPUDI",SRIKAKULAM,"Private-Self
Financing"
"SRI MITTAPALLI COLLEGE OF
ENGINEERING","NH-5, TUMMALAPALEM, GUNTUR - 522
233, A.P",GUNTUR,"Private-Self
Financing"
MALINENI SUSEELAMMA WOMEN'S ENGINEERING COLLEGE,"KANUMALLA(V),
SINGARAYAKONDA(MD), PRAKASAM (DT), AP.",PRAKASAM,Private-Self Financing
"KANDULA OBULA REDDY MEMORIAL
COLLEGE OF ENGINEERING","TADIGOTLA, CHINTAKOMMADINNE
(MANDAL) KADAPA",YSR DISTRICT,"Private-Self
Financing"
"AVANTHI S ST.THERESSA INSTITUTE OF
ENGINEERING AND TECHNOLOGY,GARIVIDI","GARBHAM ROAD, GARIVIDI
(CHEEPURUPALLI), VIZIANAGARAM DISTRICT",VIZIANAGARAM,Private-Self Financing
VIKAS GROUP OF INSTITUTIONS,"NUNNA VILLAGE, VIJAYAWADA RURAL
MANDAL, KRISHNA DIST.",KRISHNA,"Private-Self
Financing"
"CHALAPATHI INSTITUTE OF
TECHNOLOGY","A.R. NAGAR, MOTHADAKA, GUNTUR",GUNTUR,"Private-Self
Financing"
CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,"VIDYANAGAR, PALLAVOLU VILLAGE,
PRODDATUR, CHAPADU MANDAL, Y S R DISTRICT DISTRICT",YSR DISTRICT,Private-Self Financing
DIVISEEMA POLYTECHNIC,1-185-1 RAMACHANDRA PURAM,KRISHNA,"Private-Self
Financing"
DR K V SUBBA REDDY SCHOOL OF BUSINESS MANAGEMENT,"DR.K.V.SUBBA REDDY INSTITUTE OF MCA
OPP. DUPADU RAILWAY STATION, N.H - 7, LAKSHMIPURAM (POST), KURNOOL - 518218. ANDHRA PRADESH.",KURNOOL,Private-Self Financing
GMR INSTITUTE OF TECHNOLOGY,"GMR NAGAR RAJAM SRIKAKULAM
DISTRICT",SRIKAKULAM,"Private-Self
Financing"
"RISE KRISHNA SAI GANDHI GROUP OF
INSTITUTIONS","NH - 5, VALLURU , ONGOLE PRAKASAM
DIST",PRAKASAM,"Private-Self
Financing"
SVR ENGINEERING COLLEGE,"AYYALUR (V) NANDYAL (M) KURNOOL
(DIST) PIN: 518 502 ANDHRA PRADESH",KURNOOL,"Private-Self
Financing"
DR.K.V.SUBBA REDDY INSTITUTE OF TECHNOLOGY,"DR.K.V.SUBBA REDDY INSTITUTE OF
TECHNOLOGY OPP.DUPADU (RAILWAY STATION), N.H. - 7, LAKSHMIPURAM(POST) KURNOOL - 518218. ANDHRA PRADESH (STATE)",KURNOOL,Private-Self Financing
PALADUGU PARVATHI DEVI COLLEGE OF ENGINEERING AND TECHNOLOGY,"SURAMPALLI VILLAGE VIA NUNNA
VIJAYAWADA RURAL KRISHNA DISTRICT - 521212 ANDHRA PRADESH",KRISHNA,Private-Self Financing
"ANANTHA LAKSHMI INSTITUTE OF
TECHNOLOGY & SCIENCES","ITIKAKAPALLI NEAR SK UNIVERSITY
ITIKALAPALLI, ANANTAPUR",ANANTAPUR,"Private-Self
Financing"
THANDRA PAPARAYA POLYTECHNIC,"KOMATIPALLI (V) BOBBILI (MD)
VIZIANAGARAM-DT",VIZIANAGARAM,"Private-Self
Financing"
SIDDHARTH INSTITUTE OF ENGINEERING & TECHNOLOGY,"SIDDHARTH NAGAR NARAYANAVANAM
ROAD PUTTUR - 517 583 CHITTOOR DIST. ANDHRA PRADESH",CHITTOOR,Private-Self Financing
VISHNU INSTITUTE OF TECHNOLOGY,"VISHNUPUR, BHIMAVARAM-534202.
W.G.DIST. ANDHRA PRADESH",WEST GODAVARI,"Private-Self
Financing"
PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,"NH5, NEAR VALLURAMMA TEMPLE,
VALLURU-523272, TANGUTUR(M), PRAKASAM DIST, ANDHRA PRADESH",PRAKASAM,Private-Self Financing
"VIKAS COLLEGE OF ENGINEERING &
TECHNOLOGY","NUNNA VILLAGE & POST, VIJAYAWADA
RURAL MANDAL, KRISHNA DIST.",KRISHNA,"Private-Self
Financing"
KAKINADA INSTITUE OF TECHNOLOGICAL SCIENCES,"KAKINADA INSTITUE OF
TECHNOLOGICAL SCIENCES AMBIKAPALLI AGRAHARAM VILLAGE RAMACHNDRAPURAM MANDAL EAST GODAVARI DISTRICT",EAST GODAVARI,Private-Self Financing
VEMU INSTITUTE OF TECHNOLOGY,"P.KOTHAKOTA, (NEAR PAKALA)
PUTHALAPATTU MANDAL CHITTOOR DISTRICT ANDHRA PRADESH PIN-517 112",CHITTOOR,Private-Self Financing
GUNTUR ENGINEERING COLLEGE,"OPP. KATURI MEDICAL COLLEGE, NH - 5,
YANAMADALA, GUNTUR - 522019",GUNTUR,"Private-Self
Financing"
"BONAM VENKATA CHALAMAYYA
ENGINEERING COLLEGE","(VIA) AMALAPURAM, ALLAVARAM
MANDAL, EAST GODAVARI DISTRICT",EAST GODAVARI,"Private-Self
Financing"
KAKINADA INSTITUTE OF ENGINEERING & TECHNOLOGY FOR WOMEN,"KORANGI, TALLAREVU MANDAL, EAST GODAVARI DISTRICT",EAST GODAVARI,Private-Self Financing
ADITYA COLLEGE OF ENGINEERING & TECHNOLOGY,"ADITYA NAGAR ADB ROAD
SURAMPALEM GANDEPALLI MANDAL E.G.DT. 533437",EAST GODAVARI,Private-Self Financing
SASI INSTITUTE OF TECHNOLOGY & ENGINEERING,"PERMANENT LOCATION AS APPROVED
BY AICTE , KADAKATLA, TADEPALLIGUDEM, WEST GODAVARI",WEST GODAVARI,Private-Self Financing
RAJAMAHENDRI INSTITUTE OF ENGINEERING AND TECHNOLOGY,"BHOOPALAPATANM, NEAR PIDIMGOYYI,
RAJAHMUNDRY, ANDHRA PRADESH- 533103.",EAST GODAVARI,Private-Self Financing
"INTERNATIONAL SCHOOL OF
TECHNOLOGY AND SCIENCES FOR WOMEN","EAST GONA GUDEM (VIL), RAJA
NAGARAM(MAN), EAST GODAVARI (DIST).",EAST GODAVARI,Private-Self Financing
PRASAD V POTLURI SIDDHARTHA INSTITUE OF TECHNOLOGY,"DEVABHAKTUNI RAMALINGESWARA
RAO ROAD KANURU PENAMALURU MANDAL VIJAYAWADA",KRISHNA,Private-Self Financing
LAKIREDDY BALI REDDY COLLEGE OF ENGINEERING,"L.B.REDDY NAGAR MYLAVARAM - 521230, KRISHNA DISTRICT, ANDHRA PRADESH.",KRISHNA,Private-Self Financing
ANNAMACHARYA INSTITUTE OF TECHNOLOGY & SCIENCES,"NEW BOYANAPALLI, THALLAPAKA
PANCHAYATH, RAJAMPET MANDAL YSR DISTRICT",YSR DISTRICT,Private-Self Financing
"BRINDAVAN INSTITUTE OF
TECHNOLOGY AND SCIENCE","N.H.-7 PEDDATEKUR KURNOOL-
518218(ANDHRA PRADESH)",KURNOOL,"Private-Self
Financing"
BHIMAVARAM INSTITUTE OF ENGINEERING & TECHNOLOGY,GNANANANDA ASHRAM ROAD PENNADA (VILLAGE) PALAKODERU MANDAL,WEST GODAVARI,Private-Self Financing
GOLDEN VALLEY INTEGRATED CAMPUS,"GOLDEN VALLEY CAMPUS, NH-205,
ANGALLU POST MADANAPALLE",CHITTOOR,"Private-Self
Financing"
GODAVARI INSTITUTE OF ENGINEERING & TECHNOLOGY,"NH-5, CHAITANYA NAGAR
VELUGUBANDA VILLAGE RAJANAGARAM MANDAL EAST GODAVARI DISTRICT",EAST GODAVARI,Private-Self Financing
SRI VENKATESWARA INSTITUTE OF TECHNOLOGY.,"HAMPAPURAM, N.H.44, RAPTHADU
(MANDAL) ANANTAPUR (DIST) - 515 722, A.P.",ANANTAPUR,Private-Self Financing
MADANAPALLE INSTITUTE OF TECHNOLOGY & SCIENCE,"10TH KM., ANGALLU (V), NH - 205,
KURABALAKOTA (M), MADANAPALLE - ANANTAPUR ROAD,",CHITTOOR,Private-Self Financing
SRI VASAVI INSTITUTE OF ENGINEERING & TECHNOLOGY,"NANDAMURU PEDANA MANADAL
KRISHNA DISTRICT ANDHRAPRADESH- 521369",KRISHNA,Private-Self Financing
CHAITANYA ENGINEERING COLLEGE,"KOMMADI, MADHURAWADA,
VISAKHAPATNAM-530041 ANDHRA PRADESH",VISHAKHAPATNAM,Private-Self Financing
CHUNDI RANGANAYAKULU POLYTECHNIC,"7-249, GANAPAVARAM,
CHILAKALURIPET,NADENDLA (MD) GUNTUR(DT)",GUNTUR,Private-Self Financing
ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY & SCIENCES,"SANGIVALASA BHEEMUNIPATNAM
MANDAL VISAKHAPATANAM ? 531 162
TEL: 08933-225083, 84 & 85 FAX: 08933- 226395 WEBSITE: WWW.ANITS.EDU.IN E- MAIL: PRINCIPAL@ANITS.COM",VISHAKHAPATNAM,Private-Self Financing
SANTHIRAM ENGINEERING COLLEGE,"NH-18, NANDYAL, KURNOOL DIST, A.P",KURNOOL,"Private-Self
Financing"
K.S.R.M. COLLEGE OF ENGINEERING,"YERRAMASUPALLI VILLAGE
CHINTAKOMMA DINNE MANDAL KADAPA",YSR DISTRICT,Private-Self Financing
"G.V.R & S COLLEGE OF ENGINEERING &
TECHNOLOGY","GANGINENIPURAM, NEAR BUDAMPADU,
GUNTUR - 522 013.",GUNTUR,"Private-Self
Financing"
KKR & KSR INSTITUTE OF TECHNOLOGY AND SCIENCES,"D NO:646,647 VINJANAMPADU (VILLAGE) VATTICHERUKURU (MANDAL) GUNTUR( DIST) ANDHRAPRADESH PIN:522017",GUNTUR,Private-Self Financing
NARAYANA ENGINEERING COLLEGE,"NARAYANA AVENUE MUTHUKUR ROAD,
NELLORE - 524004",NELLORE,"Private-Self
Financing"
"KAKINADA INSTITUTE OF ENGINEERING
& TECHNOLOGY-II","YANAM ROAD ,KORANGI VILLAGE ,
TALLAREVU MANDAL , E.G DIST,AP",EAST GODAVARI,"Private-Self
Financing"
PRIYADARSHINI INSTITUTE OF TECHNOLOGY & SCIENCE FOR WOMEN,"CHINTALAPUDI, NEAR TENALI,
DUGGIRALA MANDAL, GUNTUR DT, ANDHRA PRADESH PIN:522 306",GUNTUR,Private-Self Financing
USHA RAMA COLLEGE OF ENGINEERING AND TECHNOLOGY,"NH-5, TELAPROLU, UNGUTURU MANDAL, KRISHNA DISTRICT,ANDHRA PRADESH",KRISHNA,Private-Self Financing
"GANDHI INSTITUTE OF TECHNOLOGY
AND MANAGEMENT GITAM VISAKHAPATNAM",GANDHI NAGAR RUSHIKONDA,VISAKHAPATNAM,Deemed to be University(Pvt)
TIRUMALA ENGINEERING COLLEGE,"JONNALAGADDA, NARASARAOPET-
522601 GUNTUR(DT)",GUNTUR,"Private-Self
Financing"
SIDDARTHA INSTITUTE OF SCIENCE AND TECHNOLOGY,"SIDDARTHA NAGAR NARAYANAVANAM
ROAD PUTTUR - 517 583 CHITTOOR DISTRICT ANDHRA PRADESH",CHITTOOR,Private-Self Financing
GATES INSTITUTE OF TECHNOLOGY,"NH-7, GOOTYANANTAPUR, ANANTAPUR - 515401, ANDHRA PRADESH",ANANTAPUR,Private-Self Financing
"PRIYADARSHNI INSTITUTE OF
TECHNOLOGY & MANEGEMENT","5TH MILE, PULLADIGUNTA, GUNTUR-17",GUNTUR,"Private-Self
Financing"
V.K.R & V.N.B POLYTECHNIC,ELURU ROAD,KRISHNA,"Private-Self
Financing"
"POTTI SRIRAMULU CHALAVADI
MALLIKARJUNA RAO COLLEGE OF ENGINEERING AND TECHNOLOGY","D.NO: 7-3-6/1, RAGHAVA REDDY STREET,
KOTHAPETA, VIJAYAWADA - 520 001. ANDHRA PRADESH.",KRISHNA,Private-Self Financing
MVR COLLEGE OF ENGINEERING AND TECHNOLOGY,"BESIDE HANUMAN STATUE, NH-9,
PARITALA, KANCHIKACHERLA
MANDALAM, KRISHNA DT, ANDHRA PRADESH 521180",KRISHNA,Private-Self Financing
TRIPURA VIDYA MANDIRAM,"TADEPALLI VILLAGE, TADEPALLIGUDEM,
WEST GODAVARI DT - 534101. ANDHRA PRADESH.",WEST GODAVARI,Private-Self Financing
ACHARYA COLLEGE OF ENGINEERING,"D-AGRAHARAM VILLAGE REKALAKUNTA, BRAMHAMGARI MATAM MANDAL, NEAR BADVEL, ON BADVEL- MYDUKUR HIGHWAY KADAPA 516501",YSR DISTRICT,Private-Self Financing
"LINGAYAS INSTITUTE OF MANAGEMENT
AND TECHNOLOGY","VIVEKA NAGAR, MADALAVARIGUDEM
NUZVID ROAD, VIJAYAWADA.",KRISHNA,"Private-Self
Financing"
"A.M.REDDY MEMORIAL COLLEGE OF
ENGINEERING& TECHNOLOGY","PETLURIVARIPALEM NARASARAOPET
GUNTUR(D.T) A.P",GUNTUR,"Private-Self
Financing"
LOYOLA INSTITUTE OF TECHNOLOGY AND MANAGEMENT,"LOYOLA NAGAR, DHULIPALLA
(VILLAGE), SATTENAPALLI (MANDAL), GUNTUR (DIST.), ANDHRA PRADESH. PIN CODE: 522 412.",GUNTUR,Private-Self Financing
NARAYANA ENGINEERING COLLEGE,"DHURJATI NAGAR GUDURU NELLORE
(DT)",NELLORE,"Private-Self
Financing"
SREE RAMA ENGINEERING COLLEGE,"OPP.LIC TRAINING CENTRE, KARAKAMBADI ROAD, VENKATAPURAM (V), RENIGUNTA(M), MANGALAM (BO) TIRUPATI, CHITTOOR(DT)-517507",CHITTOOR,Private-Self Financing
GLOBAL COLLEGE OF ENGINEERING & TECHNOLOGY,"CHINNAMACHUPALLI(V), NEAR SATELLITE CITY, CHENNUR(M),KADAPA.",YSR DISTRICT,Private-Self Financing
SREE VIDYANIKETHAN ENGINEERING COLLEGE,"SREE VIDYANIKETHAN ENGINEERING
COLLEGE, SREE SAINATH NAGAR, A.RANGAMPET, CHANDRAGIRI MANDAL, CHITTOOR DISTRICT, PIN: 517 102,
ANDHRA PRADESH.",CHITTOOR,Private-Self Financing
"CHIRANJEEVI REDDY INSTITUTE OF
ENGINEERING AND TECHNOLOGY","ST. MARK CAMPUS, BELLARY ROAD,
ANANTAPUR",ANANTAPUR,"Private-Self
Financing"
"ST. MARY'S GROUP OF INSTITUTIONS
GUNTUR FOR WOMEN","CHEBROLU VILLAGE, CHEBROLU
MANDAL, GUNTUR DISTRICT",GUNTUR,"Private-Self
Financing"
VARAPRASAD REDDY INSTITUTE OF TECHNOLOGY,"SIDDHARTH NAGAR, KANTEPUDI (V),
SATTENAPALLI (M), GUNTUR DISTRICT - 522 438, ANDHRA PRADESH",GUNTUR,Private-Self Financing
"QIS COLLEGE OF ENGINEERING &
TECHNOLOGY","PONDUR ROAD, VENGAMUKKAPALEM,
ONGOLE-523272",PRAKASAM,"Private-Self
Financing"
"VELANKANNI INSTITUTE OF COMPUTER
SCIENCE","VENKATACHALA SATRAM- KANDRIKA
VENKATACHALAM MANDAL NELLORE",NELLORE,"Private-Self
Financing"
SREE VENKATESWARA COLLEGE OF SCIENCE AND TECHNOLOGY,"KOVUR(VIL&MDL), KOTTUR ROAD,SRI POTTI SREERAMULU NELLORE DT-524 137",NELLORE,Private-Self Financing
SREE VENKATESWARA INSTITUTE OF ENGINEERING AND RESEARCH FOUNDATION,"NH-5, NORTH RAJU PALEM, KODAVALURU MANDAL, NELLORE DISTRICT, ANDHRA PRADESH, PIN:524366",NELLORE,Private-Self Financing
AKSHARA INSTITUTE OF MANAGEMENT AND TECHNOLOGY,"199/3,PENUBALA NAGAR,OPP.RAJIV
GRUHA KALPA HOUSING
COLONY,KOTRAMANGALAM,TIRUCHANO OR POST,TIRUPATI-517503",CHITTOOR,Private-Self Financing
KAKINADA INSTITUTE OF TECHNOLOGY AND SCIENCE,"TIRUPATHI VILLAGE PEDDAPURAM
MANDAL EAST GODAWARI DIST., ANDRAPRADESH-533433",EAST GODAVARI,Private-Self Financing
KRISHNA CHAITANYA INSTITUTE OF SCIENCE AND TECHNOLOGY,"KRISHNA CHAITANYA INSTITUTE OF
SCIENCE AND TECHNOLOGY, KAKUTUR(VILL), VENKATA CHALAM(MDL), NELLORE(DT), ANDHRA PRADESH. PIN: 524320",NELLORE,Private-Self Financing
S.R.K.INSTITUTE OF TECHNOLOGY,"3-41,ENIKEPADU, VIJAYAWADA",KRISHNA,"Private-Self
Financing"
"HARINADHA REDDY ISTITUTE OF
MANAGEMENT SCIENCES",CHINNAGOTTIGALLU,CHITTOOR,"Private-Self
Financing"
"KAKINADA INSTITUTE OF ENGINEERING
& TECHNOLOGY","YANAM ROAD,KORANGI VILLAGE,
TALLAREVU MANDAL, E.G.DT ,AP",EAST GODAVARI,"Private-Self
Financing"
"SRI VENKATESWARA COLLEGE OF
ENGINEERING AND TECHNOLOGY","R.V.S NAGAR, TIRUPATHI ROAD,
CHITTOOR-517127 ANDHRA PRADESH.",CHITTOOR,"Private-Self
Financing"
ADITYA ENGINEERING COLLEGE,"ADITYA ENGINEERING COLLEGE ADITYA
NAGAR, ADB ROAD, SURAMPALEM, GANDEPALLI MANDAL, EAST GODAVARI DISTRICT, PIN - 533 437, ANDHRA PRADESH.",EAST GODAVARI,Private-Self Financing
"PARVATHAREDDY BABULREDDY
VISVODAYA INSTITUTE OF TECHNOLOGY AND SCIENCE",VISVODAYA CAMPUS UDAYAGIRI ROAD KAVALI,NELLORE,Private-Self Financing
"CHADALAWADA RAMANAMMA
ENGINEERING COLLEGE","CHADALAWADA NAGAR, RENIGUNTA
ROAD, TIRUPATI",CHITTOOR,"Private-Self
Financing"
SRI VENKATESWARA COLLEGE OF ENGINEERING,"OPP LIC TRAINING CENTER,
KARAKAMBADI ROAD, CHENNAIAHGUNTA",CHITTOOR,Private-Self Financing
MALINENI LAKSHMAIAH WOMEN'S ENGINEERING COLLEGE,"PULLADIGUNTA(V), VATTICHERUKURU(MD), GUNTUR - 522017",GUNTUR,Private-Self Financing
"SWARNANDHRA COLLEGE OF
ENGINEERING & TECHNOLOGY",SEETHARAMPURAM,WEST GODAVARI,"Private-Self
Financing"
"RAJIV GANDHI UNIVERSITY OF
KNOWLEDGE TECHNOLOGIES DR A P J ABDUL KALAM IIIT ONGOLE","RK VALLEY CAMP OFFICE, IDUPULAPAYA VEMPALLI (MD), YSR DISTRICT",YSR DISTRICT,State Government University
YOGI VEMANA UNIVERSITY,"VEMANAPURAM, KADAPA",YSR DISTRICT,"State Government
University"
VIJAYAM INSTITUTE OF TECHNOLOGY,"SUNDARARAJAPURAM(VI),BESIDE
HERITAGE DAIRY, PEDDAKALAVA(PO),GANGADHARA NELLORE(MD),CHITTOOR, ANDHRA PRADESH, PIN : 517125",CHITTOOR,Private-Self Financing
"GOVERNMENT POLYTECHNIC
BETHAMCHERLA",BETHAMCHERLA,KURNOOL,Government
"MEDARAMETLA ANJAMMA MASTAN
RAO PG COLLEGE",KESANUPALLI VILLAGE,GUNTUR,"Private-Self
Financing"
DR YSR ARCHITECTURE AND FINE ARTS UNIVERSITY,"GLOBAL ENGINEERING COLLEGE ROAD
SATILLITE CITY,RAYALAPANTHULAPALLE VILLAGE NEAR KADAPA AIRPORT",YSR DISTRICT,State Government University
B.R. INSTITUTE OF TECHNOLOGY AND MANAGEMENT SCIENCES,"SURVEY NO 23, NH-5, EDULAPALEM (POST), YANAMADALA (V), PRATHIPADU (M), GUNTUR RURAL - 522019, AP, INDIA",GUNTUR,Private-Self Financing
"GOVERNMENT POLYTECHNIC
MYDUKUR","ZPHS HIGH SCHOOL, OPPOSITE TO RTC
BUSSTAND, MYDUKUR-516172",YSR DISTRICT,Government
BHASKAR INSTITUTE OF TECHNOLOGY AND SCIENCE,"RAYACHOTY KADAPA HIGWAY,
BANDAPALLI, MASAPETA POST, YSR (DT) 516270",YSR DISTRICT,Private-Self Financing
"GOVERNMENT POLYTECHNIC
GUNTAKAL","OLD GOOTY ROAD, GUNTAKAL",ANANTAPUR,Government
"SREE VENKATESWARA ENGINEERING
COLLEGE","NORTH RAJUPALEM,
KODAVALURU(V&M), SPSR NELLORE",NELLORE,"Private-Self
Financing"
